4100,5076,1
4100,1770,1
4100,1884,1
4100,5018,1
4100,3822,1
4100,1398,1
4100,2439,1
4100,5198,1
4100,1047,1
4100,1797,1
4100,2523,1
4100,4393,1
4100,4991,1
4100,4460,1
4100,166,1
4100,4340,1
4100,3594,1
4100,2442,1
4100,1151,1
4100,1013,1
4100,8070,1
4100,1812,1
4100,2397,1
4100,3736,1
6626,1408,1
6992,3715,1
3852,3655,1
1762,3160,1
2967,2692,1
4692,4397,1
4692,8103,1
4692,7569,1
5821,2422,1
5821,3820,1
5821,8104,1
5821,1393,1
2435,2822,1
784,3253,1
5681,1148,1
5199,760,1
4408,1151,1
521,1208,1
5133,2855,1
5133,4100,1
5133,7704,1
5133,1812,1
1418,1151,1
3629,3736,1
7728,1797,1
4968,1884,1
7609,8113,1
1471,6149,1
1728,3039,1
1728,1151,1
7796,2205,1
775,4933,1
3636,7531,1
3636,6617,1
3636,701,1
694,8250,1
6398,3040,1
6398,7847,1
6398,5851,1
6398,6398,1
6398,4772,1
6398,6503,1
6398,2072,1
6398,2949,1
6398,7855,1
6398,7119,1
6398,3294,1
6398,5064,1
6398,4976,1
6398,6405,1
6398,6202,1
6398,8471,1
6398,7338,1
6398,9,1
6398,1905,1
6398,7680,1
6398,3009,1
6398,4934,1
6398,3971,1
6398,6437,1
6398,244,1
6398,858,1
6398,391,1
6398,607,1
6398,3588,1
6398,7523,1
6398,1533,1
6398,6149,1
6398,5848,1
6398,1297,1
6398,2359,1
6398,5006,1
6398,4756,1
6398,1208,1
6398,4933,1
6398,2324,1
6398,2695,1
6398,5451,1
6398,4164,1
6398,1978,1
6398,1311,1
6398,1361,1
6398,4158,1
6398,8408,1
6398,6111,1
6398,3447,1
6398,885,1
6398,4151,1
6398,2132,1
6398,6674,1
6398,114,1
6398,3090,1
6398,1661,1
6398,3836,1
6398,5074,1
6398,6048,1
6398,615,1
6398,4612,1
6398,4898,1
6398,7632,1
6398,734,1
6398,7030,1
6398,663,1
6398,2039,1
6398,7835,1
6398,2992,1
6398,5120,1
6398,1151,1
6398,6330,1
6398,1675,1
6398,3178,1
6398,120,1
6398,3848,1
6398,4337,1
6398,3234,1
6398,2261,1
6398,1944,1
6398,6617,1
6398,6440,1
6398,282,1
6398,359,1
6398,2899,1
6398,8345,1
6398,1289,1
6398,3644,1
6398,2124,1
6398,7029,1
6398,6291,1
6398,1228,1
6398,8381,1
6398,5540,1
6398,1877,1
6398,7827,1
6398,593,1
6398,1095,1
805,927,1
1831,6333,1
176,4082,1
176,8233,1
176,341,1
176,8449,1
176,8156,1
176,5279,1
176,1822,1
176,3174,1
176,1095,1
176,7120,1
3807,5325,1
5794,3162,1
687,6241,1
7430,8028,1
4359,6149,1
4359,4411,1
6803,176,1
6434,8220,1
8279,1241,1
8000,7523,1
7462,4232,1
3483,3650,1
325,4521,1
325,5221,1
6804,919,1
4433,170,1
2717,684,1
8393,2097,1
7711,6149,1
6004,1833,1
5429,7746,1
1354,5606,1
1354,8250,1
6567,5606,1
5910,5606,1
4839,5606,1
7957,5606,1
7957,2442,1
5928,7586,1
1239,3836,1
3050,5753,1
6840,1013,1
5852,1842,1
7817,2121,1
5896,5074,1
1441,1841,1
2168,5467,1
2927,1208,1
4573,4092,1
4573,5388,1
4519,6293,1
4519,7680,1
7284,5467,1
1813,4658,1
3322,4023,1
2079,1151,1
7477,6679,1
2966,4023,1
1682,4023,1
6829,1208,1
4579,4023,1
6764,7835,1
6445,4023,1
6473,7835,1
6159,6159,1
6159,1208,1
6159,6830,1
6159,5524,1
6159,4165,1
6159,1751,1
6159,4658,1
6159,1151,1
6159,4023,1
6159,7779,1
931,5524,1
3124,1208,1
3688,1751,1
8401,6841,1
621,6159,1
6503,6133,1
6503,1728,1
6503,2470,1
6503,931,1
6503,1417,1
6503,6503,1
6503,7704,1
6503,7949,1
6503,3408,1
6503,2072,1
6503,2287,1
6503,4902,1
6503,6237,1
6503,542,1
6503,3808,1
6503,2374,1
6503,3039,1
6503,2814,1
6503,3844,1
6503,6743,1
6503,3282,1
6503,4551,1
6503,1504,1
6503,5217,1
6503,1473,1
6503,7751,1
6503,5849,1
6503,350,1
6503,4685,1
6503,2631,1
6503,1633,1
6503,5870,1
6503,2310,1
6503,1461,1
6503,3680,1
6503,6055,1
6503,1596,1
6503,5177,1
6503,3876,1
6503,3307,1
6503,1341,1
6503,840,1
6503,3614,1
6503,4998,1
6503,556,1
6503,5087,1
6503,5119,1
6503,6830,1
6503,5524,1
6503,1162,1
6503,7921,1
6503,4312,1
6503,189,1
2175,2629,1
2175,5151,1
7704,6133,1
7704,1960,1
7704,2008,1
7704,1728,1
7704,8417,1
7704,6503,1
7704,3516,1
7704,1774,1
7704,7704,1
7704,7949,1
7704,3408,1
7704,2072,1
7704,2287,1
7704,45,1
7704,3877,1
7704,6237,1
7704,542,1
7704,3808,1
7704,2892,1
7704,4415,1
7704,2814,1
7704,2315,1
7704,6743,1
7704,3360,1
7704,3246,1
7704,3282,1
7704,4858,1
7704,3237,1
7704,5217,1
7704,1473,1
7704,7751,1
7704,5849,1
7704,350,1
7704,2631,1
7704,1633,1
7704,5870,1
7704,2310,1
7704,1461,1
7704,6055,1
7704,6636,1
7704,7701,1
7704,3587,1
7704,5177,1
7704,3876,1
7704,5247,1
7704,2019,1
7704,3451,1
7704,4157,1
7704,2817,1
7704,4115,1
7704,1772,1
7704,840,1
7704,4004,1
7704,301,1
7704,556,1
7704,2629,1
7704,1674,1
7704,5151,1
7704,661,1
7704,759,1
7704,1002,1
7704,703,1
7704,1026,1
7704,1012,1
7704,5728,1
7704,2941,1
7704,166,1
7704,5201,1
7704,7228,1
7704,5434,1
7704,3715,1
7704,7853,1
7704,6343,1
7704,896,1
7704,5407,1
7704,3707,1
7704,5110,1
7704,4054,1
7704,4451,1
7704,4864,1
7704,7212,1
7704,3785,1
7704,2525,1
7704,104,1
7704,6845,1
7704,5352,1
7704,4559,1
7704,3475,1
7704,6637,1
7704,7363,1
7704,5062,1
7704,1198,1
7704,3395,1
7704,667,1
7704,7652,1
7949,1160,1
7949,587,1
2157,7531,1
3408,8121,1
3408,5314,1
3408,7363,1
2072,1728,1
2072,6503,1
2072,7704,1
2072,7949,1
2072,3408,1
2072,2072,1
2072,6237,1
2072,542,1
2072,3808,1
2072,2892,1
2072,2814,1
2072,3208,1
2072,6743,1
2072,3282,1
2072,4551,1
2072,1504,1
2072,5217,1
2072,1473,1
2072,2631,1
2072,1633,1
2072,5870,1
2072,2310,1
2072,1461,1
2072,6055,1
2072,6636,1
2072,3587,1
2072,4979,1
2072,5177,1
2072,38,1
2072,2817,1
2072,840,1
2072,7447,1
2072,7540,1
2072,301,1
2072,556,1
2072,2629,1
2072,5151,1
2072,661,1
2072,759,1
2072,5062,1
2072,1198,1
2072,3395,1
2072,4194,1
2072,667,1
2072,8016,1
2072,8460,1
2072,3458,1
2072,109,1
4876,703,1
8462,2941,1
5817,166,1
2949,5878,1
2461,1197,1
8450,8039,1
2789,170,1
7928,4388,1
3420,7363,1
5055,5062,1
5055,1198,1
5405,3560,1
2349,3395,1
4730,667,1
7028,2670,1
7028,5772,1
8021,7704,1
5746,1013,1
1424,1533,1
7998,6398,1
201,2324,1
1789,1013,1
8045,4411,1
7417,2442,1
3846,550,1
7154,2078,1
7154,3733,1
7154,6398,1
7154,7462,1
7154,8450,1
7154,7928,1
7154,2846,1
7154,3616,1
7154,7154,1
7154,7119,1
7154,2381,1
7154,1301,1
7154,2600,1
7154,3380,1
7154,3501,1
7154,4569,1
7154,6501,1
7154,4466,1
7154,5274,1
7154,8223,1
7154,2454,1
7154,6075,1
7154,1835,1
7154,3437,1
7154,7826,1
7154,8346,1
7154,4947,1
7154,7448,1
7154,3626,1
7154,3527,1
7154,4058,1
7154,852,1
7154,6554,1
7154,1825,1
7154,5649,1
7154,2324,1
7154,6869,1
7154,3681,1
7154,7223,1
7154,7127,1
7154,6317,1
7154,8250,1
7154,3147,1
7154,3096,1
7154,2123,1
7154,5074,1
7154,2829,1
7154,4727,1
7154,4434,1
7154,1650,1
7154,8327,1
7154,6023,1
7154,4154,1
7154,904,1
7154,6818,1
7154,5352,1
7154,7396,1
7154,2442,1
7154,3183,1
7154,5828,1
7154,7970,1
7154,4830,1
7154,1906,1
7154,1218,1
7154,6248,1
7154,1227,1
7154,4964,1
7154,8148,1
7154,978,1
7154,7805,1
7154,8093,1
7154,4906,1
7154,8388,1
7154,1013,1
7154,1095,1
7119,3115,1
7119,6398,1
7119,2949,1
7119,7119,1
7119,5064,1
7119,4976,1
7119,5973,1
7119,2680,1
7119,8459,1
7119,2006,1
7119,3588,1
7119,5401,1
7119,514,1
7119,4002,1
7119,5161,1
7119,1522,1
7119,2324,1
7119,2695,1
7119,4164,1
7119,1311,1
7119,4158,1
7119,8408,1
7119,4975,1
7119,885,1
7119,7258,1
7119,4791,1
7119,1604,1
7119,4612,1
7119,4264,1
7119,4898,1
7119,7710,1
7119,8070,1
7119,2003,1
7119,8139,1
7119,7968,1
7119,1008,1
7119,6854,1
7119,1095,1
7119,5850,1
7119,1609,1
7119,3514,1
7119,1706,1
7119,4607,1
7119,3890,1
476,663,1
3004,7,1
7196,1806,1
8141,1855,1
2381,7260,1
6794,4304,1
538,5359,1
538,6734,1
3767,6687,1
5703,2380,1
5028,1459,1
7588,2308,1
2950,6650,1
3573,7154,1
3573,1533,1
3573,6149,1
3573,7719,1
3573,1915,1
3573,1095,1
6498,7523,1
8052,1833,1
2618,2448,1
4292,1533,1
7748,8092,1
6202,7119,1
6202,6501,1
7151,3573,1
7151,1095,1
553,1534,1
8220,6558,1
8220,5671,1
8220,2560,1
1954,2146,1
4478,900,1
4478,6278,1
874,1533,1
2410,4411,1
2410,1232,1
1278,1013,1
2096,4521,1
8229,6398,1
4990,7119,1
4990,114,1
1874,3836,1
4717,4100,1
4717,176,1
4717,8232,1
4717,7586,1
4717,7557,1
4717,7523,1
4717,3836,1
4717,6742,1
4717,5265,1
4717,2442,1
4717,1013,1
4717,1812,1
4717,1095,1
3949,7468,1
3949,6182,1
3949,5344,1
3949,3579,1
5031,7433,1
5031,4625,1
5031,4857,1
5031,3416,1
7390,3481,1
680,8112,1
7374,2553,1
7374,1656,1
657,507,1
4191,4572,1
5158,2787,1
962,568,1
7257,7468,1
7257,6182,1
7257,0,1
7257,7433,1
7257,2685,1
2821,7433,1
56,4625,1
275,6149,1
275,1841,1
275,8215,1
275,2152,1
4678,6149,1
7332,6149,1
2574,198,1
2574,4306,1
1939,8313,1
7676,6454,1
1686,8022,1
2475,8270,1
3240,2590,1
3240,8449,1
7490,550,1
7490,2442,1
7490,1095,1
5393,1013,1
5393,8070,1
4400,6863,1
3379,7332,1
6297,4934,1
8338,1841,1
8423,7835,1
5076,7779,1
6645,5471,1
4272,8092,1
395,1151,1
3228,1812,1
4042,1151,1
868,1812,1
4543,1176,1
4543,6071,1
4543,4100,1
4543,4272,1
4543,4261,1
4543,1971,1
4543,6763,1
4543,4543,1
4543,3039,1
4543,1208,1
4543,3858,1
4543,7739,1
4543,7287,1
4543,1151,1
4543,1812,1
4543,2988,1
4534,6577,1
7963,3309,1
3309,2878,1
970,5701,1
2622,7008,1
4798,4068,1
1725,4874,1
8362,7265,1
2403,4952,1
3941,1199,1
1547,6543,1
321,7095,1
321,3600,1
6969,5788,1
2957,4564,1
4205,3396,1
4076,4543,1
6223,4543,1
2187,4543,1
1514,4543,1
3771,4543,1
8422,3858,1
8422,1812,1
4867,1151,1
4867,1812,1
4670,1151,1
4670,1812,1
2242,1151,1
2242,1812,1
7600,1151,1
7600,3801,1
4175,1812,1
3590,1151,1
5387,2422,1
3148,1151,1
820,2590,1
6768,6398,1
7839,1841,1
2055,3039,1
3110,4092,1
4816,5471,1
5024,3465,1
6289,3485,1
6289,2430,1
774,1841,1
4505,7704,1
8251,6398,1
3523,5467,1
3523,1906,1
6642,1151,1
303,1151,1
832,1841,1
6556,3039,1
4512,2152,1
4918,3039,1
6021,2887,1
6147,5074,1
7341,7119,1
5847,1841,1
3,8092,1
3673,2510,1
6371,7980,1
6371,2442,1
6371,1013,1
6371,1095,1
3341,3720,1
1301,7680,1
1301,5467,1
1301,7586,1
1301,4934,1
1301,1779,1
1301,4306,1
1301,1841,1
1301,2916,1
1301,4023,1
6906,1841,1
512,7941,1
512,7946,1
512,6416,1
512,7586,1
512,7487,1
512,4529,1
512,4010,1
512,8480,1
512,7277,1
512,5861,1
512,1841,1
512,8215,1
512,8270,1
4064,3182,1
4064,8279,1
4064,6414,1
4064,5149,1
4064,3280,1
4064,7751,1
4064,3541,1
4064,1007,1
4064,5515,1
4064,1110,1
4064,4367,1
4064,4913,1
4064,1294,1
4064,7230,1
4064,1358,1
4064,1192,1
4064,379,1
4064,6178,1
4064,5202,1
4064,2700,1
4064,2848,1
4064,3388,1
4064,1689,1
6421,2255,1
158,4832,1
5643,4008,1
7726,1355,1
5375,8090,1
1488,8396,1
7565,1262,1
7565,2536,1
7565,8215,1
7565,8467,1
7565,1837,1
7565,4778,1
7565,1419,1
7565,915,1
7565,4166,1
2399,2849,1
8441,7586,1
8441,744,1
8441,5247,1
8441,5104,1
8441,2255,1
8441,5078,1
8441,8138,1
8441,7167,1
8441,921,1
8441,8467,1
8441,2940,1
8441,915,1
2590,6386,1
2590,4202,1
2590,457,1
2590,3393,1
2590,697,1
2590,7012,1
2590,1960,1
2590,2008,1
2590,2545,1
2590,7909,1
2590,8321,1
2590,7150,1
2590,3071,1
2590,3406,1
2590,1972,1
2590,6748,1
2590,3729,1
2590,3895,1
2590,1384,1
2590,5336,1
2590,4442,1
2590,16,1
2590,518,1
2590,5642,1
2590,1049,1
2590,7647,1
2590,3410,1
2590,7676,1
2590,2445,1
2590,6265,1
2590,2119,1
2590,3280,1
2590,3001,1
2590,2174,1
2590,3590,1
2590,6195,1
2590,4426,1
2590,3697,1
2590,2287,1
2590,6977,1
2590,2025,1
2590,1432,1
2590,3601,1
2590,6416,1
2590,2590,1
2590,618,1
2590,1429,1
2590,2929,1
2590,3230,1
2590,972,1
2590,4334,1
2590,2303,1
2590,4273,1
2590,5537,1
2590,7494,1
2590,645,1
2590,3150,1
2590,2601,1
2590,3365,1
2590,1177,1
2590,6540,1
2590,7541,1
2590,7165,1
2590,4480,1
2590,5153,1
2590,7635,1
2590,6360,1
2590,5365,1
2590,4739,1
2590,82,1
2590,7322,1
2590,5482,1
2590,7031,1
2590,8429,1
2590,2757,1
2590,37,1
2590,6675,1
2590,2890,1
2590,1237,1
2590,3578,1
2590,7845,1
2590,4757,1
2590,5875,1
2590,3608,1
2590,8357,1
2590,1575,1
2590,1722,1
2590,6462,1
2590,6061,1
2590,1165,1
2590,173,1
2590,7573,1
2590,6345,1
2590,5455,1
2590,7370,1
2590,7324,1
2590,5413,1
2590,4032,1
2590,8298,1
2590,1347,1
2590,875,1
2590,5759,1
2590,2513,1
2590,4656,1
2590,4326,1
2590,8246,1
2590,3847,1
2590,4446,1
2590,1934,1
2590,2759,1
2590,4415,1
2590,8325,1
2590,3844,1
2590,3360,1
2590,3237,1
2590,1028,1
2590,7751,1
2590,1997,1
2590,4685,1
2590,1633,1
2590,2310,1
2590,1461,1
2590,4997,1
2590,1596,1
2590,5072,1
2590,6226,1
2590,1264,1
2590,744,1
2590,3545,1
2590,1007,1
2590,1110,1
2590,6105,1
2590,4011,1
2590,7988,1
2590,5268,1
2590,717,1
2590,6561,1
2590,3394,1
2590,3998,1
2590,2356,1
2590,2317,1
2590,2686,1
2590,5487,1
2590,3296,1
2590,1930,1
2590,8238,1
2590,7944,1
2590,1695,1
2590,3028,1
2590,2462,1
2590,2327,1
2590,5921,1
2590,2752,1
2590,2408,1
2590,1977,1
2590,8316,1
2590,8048,1
2590,5390,1
2590,4886,1
2590,6938,1
2590,3163,1
2590,506,1
2590,5431,1
2590,211,1
2590,6638,1
2590,1680,1
2590,6170,1
2590,1849,1
2590,2922,1
2590,7018,1
2590,148,1
2590,283,1
2590,3473,1
2590,849,1
2590,4948,1
2590,8,1
2590,8197,1
2590,4994,1
2590,567,1
2590,1114,1
2590,3946,1
2590,7927,1
2590,3664,1
2590,2667,1
2590,8402,1
2590,1772,1
2590,69,1
2590,1502,1
2590,6078,1
2590,5032,1
2590,4927,1
2590,5994,1
2590,2221,1
2590,1744,1
2590,5473,1
2590,432,1
2590,4498,1
2590,5135,1
2590,7789,1
2590,1900,1
2590,8086,1
2590,3988,1
2590,4142,1
2590,7959,1
2590,4608,1
2590,463,1
2590,7456,1
2590,1885,1
2590,7404,1
2590,6052,1
2590,2963,1
2590,1845,1
2590,54,1
2590,8030,1
2590,5078,1
2590,2463,1
2590,5416,1
2590,2225,1
2590,7454,1
2590,1952,1
2590,7811,1
2590,2248,1
2590,6574,1
2590,7648,1
2590,1086,1
2590,7859,1
2590,127,1
2590,7464,1
2590,8247,1
2590,4801,1
2590,4065,1
2590,6518,1
2590,2975,1
2590,7157,1
2590,4010,1
2590,7169,1
2590,6723,1
2590,2024,1
2590,6750,1
2590,8008,1
2590,6682,1
2590,5959,1
2590,483,1
2590,183,1
2590,7777,1
2590,8099,1
2590,360,1
2590,7002,1
2590,6700,1
2590,2515,1
2590,703,1
2590,8434,1
2590,4320,1
2590,7491,1
2590,2014,1
2590,73,1
2590,5089,1
2590,4061,1
2590,1698,1
2590,3965,1
2590,6916,1
2590,3662,1
2590,2710,1
2590,3499,1
2590,3551,1
2590,166,1
2590,6901,1
2590,60,1
2590,6257,1
2590,5143,1
2590,7178,1
2590,5282,1
2590,2437,1
2590,971,1
2590,997,1
2590,1423,1
2590,7804,1
2590,6028,1
2590,8464,1
2590,7918,1
2590,6000,1
2590,2196,1
2590,6339,1
2590,2134,1
2590,6063,1
2590,4949,1
2590,2687,1
2590,2409,1
2590,2451,1
2590,4021,1
2590,7868,1
2590,1917,1
2590,5255,1
2590,2894,1
2590,5859,1
2590,3910,1
2590,3556,1
2590,2690,1
2590,2030,1
2590,2645,1
2590,7934,1
2590,530,1
2590,8026,1
2590,4614,1
2590,7185,1
2590,5308,1
2590,6535,1
2590,3170,1
2590,4922,1
2590,3707,1
2590,3789,1
2590,6893,1
2590,956,1
2590,5136,1
2590,2185,1
2590,7365,1
2590,4520,1
2590,8312,1
2590,1567,1
2590,2580,1
2590,5654,1
2590,2089,1
2590,3864,1
2590,2819,1
2590,5790,1
2590,5700,1
2590,4188,1
2590,6305,1
2590,5628,1
2590,880,1
2590,235,1
2590,3830,1
2590,6845,1
2590,4945,1
2590,3269,1
2590,1622,1
2590,3401,1
2590,4761,1
2590,6688,1
2590,2033,1
2590,1279,1
2590,6115,1
2590,4941,1
2590,2883,1
2590,3183,1
2590,4184,1
2590,2247,1
2590,6042,1
2590,8261,1
2590,3475,1
2590,8160,1
2590,3056,1
2590,136,1
2590,4923,1
2590,5330,1
2590,2500,1
2590,7989,1
2590,5902,1
2590,5951,1
2590,8265,1
2590,4176,1
2590,587,1
2590,3943,1
2590,4829,1
2590,8167,1
2590,77,1
2590,7269,1
2590,5056,1
2590,4079,1
2590,439,1
2590,838,1
2590,8467,1
2590,6706,1
2590,6844,1
2590,2261,1
2590,1448,1
2590,4284,1
2590,5882,1
2590,5118,1
2590,5529,1
2590,7103,1
2590,18,1
2590,6313,1
2590,5891,1
2590,4636,1
2590,4787,1
2590,8475,1
2590,977,1
2590,6003,1
2590,7674,1
2590,2333,1
2590,6847,1
2590,1589,1
2590,2252,1
2590,4657,1
2590,1735,1
2590,6614,1
2590,403,1
2590,6795,1
2590,3268,1
2590,6862,1
2590,3235,1
2590,4274,1
2590,4313,1
2590,1242,1
2590,3885,1
2590,8013,1
2590,6746,1
2590,2108,1
2590,3135,1
2590,2635,1
2590,3413,1
2590,684,1
2590,2940,1
2590,7363,1
2590,5062,1
2590,5225,1
2590,1198,1
2590,2905,1
2590,6905,1
2590,7813,1
2590,1449,1
2590,2900,1
2590,5102,1
2590,2728,1
2590,7867,1
2590,4111,1
2590,2420,1
2590,7754,1
2590,1369,1
2590,7668,1
2590,3563,1
2590,8370,1
2590,2395,1
2590,6064,1
2590,1505,1
2590,7643,1
2590,1986,1
2590,3439,1
2590,1791,1
2590,7199,1
2590,113,1
2590,2688,1
2590,1419,1
2590,10,1
2590,7709,1
2590,5897,1
2590,1819,1
2590,4028,1
2590,187,1
2590,5498,1
2590,3388,1
2590,6635,1
2590,5648,1
2590,667,1
2590,1689,1
2590,7687,1
2590,429,1
2590,3959,1
2590,7259,1
2590,5425,1
2590,2568,1
2590,2298,1
2590,8115,1
2590,2308,1
2590,1748,1
2590,3624,1
2590,2633,1
2590,305,1
1861,8432,1
8446,305,1
7398,6826,1
550,8455,1
550,6041,1
550,7321,1
550,7283,1
550,5709,1
550,7814,1
550,5230,1
550,7589,1
550,3406,1
550,527,1
550,1074,1
550,6296,1
550,1714,1
550,1953,1
550,5067,1
550,2694,1
550,3420,1
550,4717,1
550,2318,1
550,3005,1
550,1759,1
550,56,1
550,3133,1
550,2287,1
550,3601,1
550,2590,1
550,550,1
550,689,1
550,4334,1
550,4273,1
550,6669,1
550,149,1
550,7680,1
550,8007,1
550,959,1
550,772,1
550,5843,1
550,6540,1
550,7541,1
550,1839,1
550,5026,1
550,82,1
550,4934,1
550,8429,1
550,2757,1
550,7367,1
550,3877,1
550,6406,1
550,5867,1
550,1165,1
550,173,1
550,6777,1
550,4017,1
550,7370,1
550,4032,1
550,8298,1
550,5759,1
550,2076,1
550,1326,1
550,6344,1
550,886,1
550,8325,1
550,1633,1
550,1461,1
550,6636,1
550,1596,1
550,5072,1
550,4979,1
550,3545,1
550,5711,1
550,5268,1
550,3998,1
550,2686,1
550,3548,1
550,3028,1
550,7276,1
550,2752,1
550,4600,1
550,3840,1
550,1753,1
550,6638,1
550,6483,1
550,2922,1
550,7532,1
550,849,1
550,4971,1
550,1033,1
550,5139,1
550,1229,1
550,194,1
550,8402,1
550,7645,1
550,1772,1
550,6037,1
550,4253,1
550,4743,1
550,1288,1
550,7789,1
550,1900,1
550,4461,1
550,6610,1
550,8086,1
550,1885,1
550,3665,1
550,7239,1
550,5673,1
550,4603,1
550,2225,1
550,1952,1
550,7534,1
550,6801,1
550,6228,1
550,5718,1
550,6156,1
550,73,1
550,4061,1
550,6916,1
550,3489,1
550,7691,1
550,6624,1
550,166,1
550,6506,1
550,5582,1
550,6257,1
550,499,1
550,4974,1
550,7033,1
550,7804,1
550,6000,1
550,2196,1
550,8480,1
550,2134,1
550,6063,1
550,2687,1
550,7426,1
550,1917,1
550,3449,1
550,7277,1
550,2280,1
550,5255,1
550,5805,1
550,1784,1
550,3910,1
550,2337,1
550,2915,1
550,8312,1
550,1708,1
550,5654,1
550,5265,1
550,7230,1
550,3950,1
550,4226,1
550,4148,1
550,6094,1
550,4824,1
550,3985,1
