2088,7640 ,0.000586928,0.069602415,0.11096915,0.053915758,0.08506211,0.08533045,0.016056102,-0.07039552,0.025499184,0.06647427,-0.010773294,-0.085139,0.07040384,0.054611936,-0.034797322,-0.003814029,0.012453008,0.08537154,-0.11432914,0.09023256,-0.057875708,-0.056456998,-0.005887752,-0.10123722,0.08054131,-3.26E-06,0.002167462,-0.11260343,0.12708476,0.021753045
716,4074 ,0.14467946,0.062200982,0.39473793,-0.09090342,0.26692262,0.3062735,0.10321987,-0.2827839,-0.04387524,0.29215458,-0.08978205,-0.26236093,0.22796749,0.08667666,0.043790888,0.1082052,0.15425006,0.14250618,-0.27180302,0.33705387,-0.18669012,-0.14012611,-0.021685882,-0.23800045,0.28457713,-0.16232544,0.05641323,-0.028715221,0.36003536,0.18701042
3892,1151 ,0.24545038,-0.15418617,1.7123748,-1.5073789,0.29029885,0.51921445,0.11309988,-1.5493174,-0.18860756,1.9618802,-0.38737354,-0.9260725,1.0689552,0.0596585,0.008113703,0.23778638,0.7249951,-0.6629724,-0.7515273,2.2343187,-1.6822702,-1.5841467,-0.4268156,-0.6510341,0.35366926,0.37745893,-0.06895005,1.4123771,2.1685157,1.4709774
7068,3168 ,0.2838791,-0.004403129,0.56424993,-0.14569017,0.29631722,0.39731228,0.21996462,-0.38233265,-0.10722479,0.31284714,-0.109969325,-0.34478736,0.2702838,0.0813414,0.10742951,0.15496433,0.20994765,0.19607365,-0.3866224,0.45651338,-0.24072987,-0.09499749,0.018609831,-0.31216332,0.37902105,-0.28354052,0.039276157,-0.01632281,0.43890315,0.2941085
6897,2088 ,0.04075437,0.21701856,0.31672212,0.035872575,0.28818566,0.2545575,-0.085560195,-0.15025292,0.005981827,0.27233264,0.02551105,-0.20717213,0.17564274,0.14535207,-0.1536138,0.0466518,0.08643356,0.36825588,-0.23205625,0.2384404,-0.11936593,-0.124287166,0.07168618,-0.17990345,0.32910743,-0.030303735,0.07308557,-0.35654715,0.3823582,0.13550967
1587,2430 ,-0.21049002,0.3941024,0.40467262,0.3160094,0.5962389,0.5593185,-0.3092778,0.03773293,-0.073873654,0.11184443,0.08544286,-0.18707922,0.1597739,0.2761696,-0.29711515,0.107801855,-0.16194272,0.6938249,-0.26354578,0.24229625,-0.29960892,-0.2750614,-0.015797812,-0.47833836,0.48544255,0.37063417,-0.040293388,-0.7222419,0.8939849,0.41669348
2903,716 ,0.03210031,0.17245631,0.3258073,0.052097276,0.27844638,0.23374285,-0.053862635,-0.1407834,-0.012309911,0.27583203,0.010918717,-0.2285836,0.20520191,0.13989438,-0.108997434,0.002897815,0.078403555,0.31512222,-0.27791405,0.24448527,-0.066319786,-0.087714404,0.10370425,-0.13934423,0.3019817,-0.053757112,0.072698176,-0.36354673,0.35764745,0.13761944
1025,5406 ,-0.007986485,0.3079316,0.4550327,0.18981092,0.46368048,0.32922125,-0.09164262,-0.24500856,0.01998689,0.27062145,0.008703084,-0.24004039,0.29915452,0.21057718,-0.29536545,0.007604296,0.06274769,0.43663865,-0.38878563,0.31494758,-0.25972134,-0.19041497,0.066906564,-0.2728494,0.51316833,0.072647385,0.07057867,-0.67187196,0.55623204,0.13607325
8201,3892 ,0.09471631,0.2653345,0.4582407,-0.04436261,0.46767655,0.3104566,-0.06754413,-0.1320731,-0.07260286,0.3630302,-0.005366273,-0.29117793,0.24065013,0.23133618,-0.04902743,0.04498798,0.20576829,0.5507099,-0.32333964,0.27490884,0.09707154,-0.103295274,0.34450337,-0.14682737,0.40946507,-0.11123868,0.11366128,-0.5043438,0.46060735,0.21911392
6527,7068 ,0.15480918,0.32131222,0.32652032,-0.1443897,0.5029201,0.23315307,-0.35455295,-0.05503911,-0.19464351,0.41836438,0.17416303,-0.21418814,0.25948808,0.20076406,-0.06152984,0.17323081,0.091210745,0.56842506,-0.078059405,0.1061871,0.2174033,-0.03869279,0.30064845,-0.017049396,0.3621421,-0.1901705,0.053166997,-0.38704234,0.47923717,0.33951893
6782,1095 ,-0.12454832,0.7318671,0.5523071,-0.86318094,1.2000587,1.2042638,-0.9768058,-0.11311403,-1.2843466,1.2193397,0.77838963,-0.9910881,1.6714947,0.8523209,-0.25510186,0.4579172,0.77558833,1.1089138,0.5862832,-0.19247001,0.92981255,0.16766766,0.691494,0.5940582,1.1123177,-0.65885055,0.08234285,-0.27463263,1.7161592,0.7622971
4201,6897 ,0.098504685,0.19135426,0.33313027,0.023889393,0.30312893,0.19255748,0.066071205,-0.19470665,-0.031945404,0.28413433,-0.020249065,-0.23457126,0.25271803,0.10290234,-0.09994641,0.04012094,0.095015176,0.3212798,-0.34239414,0.32372385,-0.1681867,-0.12735194,0.09759934,-0.18652864,0.38337633,-0.06801953,0.090674266,-0.3843494,0.37546283,0.1129497
1798,3465 ,0.25848746,0.21109109,0.117738195,0.37471804,0.6284543,0.0045679,0.7830513,-0.30401585,-0.52399296,0.22225009,-0.2110984,-0.024202965,0.6695575,0.5066804,-0.46934518,0.24815941,0.022666898,0.15218739,-0.66257954,0.28531855,-0.98120767,-0.3668536,-0.28491324,-0.5272589,0.7900624,0.35045764,-0.009826744,-0.70296025,0.9502025,0.06609005
2047,1587 ,0.06977651,0.17218256,0.26124322,0.008718885,0.27628195,0.21094853,-0.06713766,-0.13193008,-0.056340463,0.25870714,0.03352557,-0.20343298,0.20406418,0.13774145,-0.10447502,0.06939442,0.10180749,0.33287677,-0.17604662,0.17696035,-0.017440695,-0.07397124,0.13218819,-0.1198128,0.2822473,-0.08807229,0.047553986,-0.31357545,0.3293022,0.118388064
2498,88 ,0.068357535,0.31774658,0.2915256,0.11684411,0.48844072,0.28615046,-0.1361184,-0.19393729,-0.16113536,0.2923025,0.048210476,-0.20158322,0.3110379,0.43135297,-0.35305372,0.21624066,0.10792534,0.40853524,-0.17724428,0.21151854,-0.33271885,-0.18694174,-0.010557732,-0.28610808,0.4573129,0.06418432,-0.058091383,-0.51250273,0.5938204,0.060004897
2557,2903 ,0.03879876,0.21652512,0.34690246,0.033672113,0.35054109,0.25809485,-0.07246352,-0.12688276,-0.009787244,0.29230422,0.027768632,-0.24393284,0.19969967,0.12371793,-0.09394185,0.02840261,0.10572357,0.4060558,-0.25336337,0.2387616,-0.06344322,-0.113892145,0.12440396,-0.17409916,0.36236614,-0.06128221,0.08589319,-0.39127287,0.38938564,0.15591305
7204,1025 ,0.06292879,0.13962355,0.27791148,0.08182075,0.29927826,0.20123886,0.07596914,-0.13253377,-0.03747059,0.2530224,-0.03517345,-0.18971312,0.23650314,0.13520634,-0.104465686,0.007362248,0.09296215,0.26685268,-0.2832293,0.22041236,-0.14648768,-0.12080917,0.056832027,-0.15238455,0.33758834,-0.028436212,0.07753883,-0.34391525,0.3362327,0.0941898
7933,8201 ,0.123550385,0.16516359,0.3328261,0.019873928,0.364648,0.18551017,0.052540574,-0.1855592,-0.08086018,0.33947325,-0.02303791,-0.21076484,0.28340256,0.11390008,-0.06565821,0.059199326,0.06830227,0.33138418,-0.26503682,0.26642004,-0.10087593,-0.12468995,0.10971158,-0.15361343,0.39981794,-0.030690601,0.10906324,-0.39060274,0.40110433,0.14569351
2224,6527 ,0.0428281,0.16843173,0.25495842,0.084303975,0.31306902,0.19029473,0.046407443,-0.14058071,-0.021254767,0.2724284,-0.007642362,-0.1960126,0.24741422,0.12667039,-0.108790904,0.022406992,0.09122896,0.31365693,-0.2877811,0.22718762,-0.09329966,-0.14151637,0.08578175,-0.12959062,0.35405907,0.019196976,0.07287074,-0.39107156,0.37558258,0.12776242
4202,6782 ,0.108553365,0.15066423,0.24249257,0.023113139,0.25980198,0.17392093,0.06921463,-0.15485197,-0.038760476,0.22794056,-0.037249114,-0.19971503,0.22896662,0.15134792,-0.12621558,0.041646086,0.07828316,0.28752518,-0.28108376,0.23621422,-0.18471818,-0.13997434,0.046094965,-0.19379261,0.3301025,-0.04859732,0.06095309,-0.29878828,0.35709134,0.10051728
5599,4201 ,0.03833751,0.1899039,0.27196872,0.06051088,0.30998144,0.20175038,-0.06418216,-0.13905336,-0.04997324,0.25818294,0.013044977,-0.20067741,0.21607426,0.16321999,-0.11705629,0.05206033,0.08991672,0.29952285,-0.17944367,0.18422583,-0.05114528,-0.095624775,0.116723076,-0.11623425,0.28317252,-0.06885734,0.064238794,-0.33552942,0.32458904,0.09372248
237,1798 ,0.039344613,0.09474947,0.19781594,0.03881953,0.1558755,0.1125455,-0.005561131,-0.09425083,-0.007669767,0.17450413,-0.026684053,-0.12103712,0.14136732,0.062445275,-0.027886469,0.012338148,0.03381468,0.15763077,-0.13365804,0.11428194,-0.038764596,-0.0185565,0.07385564,-0.07813668,0.17642382,-0.021853242,0.046107974,-0.18971144,0.15988666,0.07829853
5486,7303 ,0.0832897,0.17372984,0.26435596,0.060461584,0.29040048,0.20298676,-0.062410675,-0.14994578,-0.021085594,0.3040079,0.005171469,-0.19045897,0.2625085,0.12676704,-0.05775945,0.07536552,0.08009825,0.31983376,-0.189594,0.16360626,0.013838257,-0.055756025,0.13219509,-0.09516347,0.28430793,-0.09608861,0.08841957,-0.33944374,0.2895587,0.15224302
6944,2047 ,0.026069729,0.22722627,0.28983623,0.04979963,0.35251182,0.24643931,-0.045341197,-0.16131106,-0.020241855,0.3366853,-0.008753123,-0.26857877,0.27166817,0.12492949,-0.07951403,0.051851153,0.10777119,0.3923277,-0.28518546,0.26667836,-0.04423902,-0.13772957,0.17368166,-0.10646194,0.32907847,-0.065333985,0.04817664,-0.4529322,0.42579722,0.1375713
371,5471 ,0.4423434,0.14413838,-0.043259326,-0.1091599,0.5383169,0.17950895,0.5219321,-0.17058717,-0.4429247,0.30180636,-0.13495028,-0.11005199,0.7474925,0.3539697,-0.42517528,0.44849992,0.35003647,0.42608956,-0.6553173,0.37439415,-0.72697276,-0.3733751,-0.31764445,-0.5652662,0.5676967,0.016123075,-0.32034382,-0.8905145,0.601978,0.29382733
1465,894 ,0.011860899,0.4418146,0.4332468,0.1400957,0.57475215,0.3149399,-0.17803028,-0.030380823,-0.038859516,0.50884503,0.06817229,-0.28399932,0.25947502,0.12726495,-0.31234533,0.007152231,0.062635995,0.59920037,-0.18728867,0.1450326,0.05485491,-0.16155577,0.3419842,0.036908705,0.55915457,0.05729934,0.05095262,-0.59724855,0.54064447,0.072304115
7384,2498 ,0.089245476,0.17348227,0.33130887,0.07553246,0.34981468,0.22358294,0.058588706,-0.20932089,-0.051649626,0.32847783,-0.04791294,-0.24061702,0.33351985,0.10923095,-0.067049526,0.07345886,0.0853595,0.33443448,-0.3179683,0.28937024,-0.098832384,-0.10132688,0.10391183,-0.17271873,0.42874718,-0.044575594,0.07691696,-0.43366992,0.4344832,0.17981723
5853,2557 ,0.16899988,0.18696366,0.45515546,-0.012333801,0.23127906,0.2309617,0.046209328,-0.22760415,-0.088188946,0.252067,0.010393079,-0.33104143,0.19380401,0.06175958,0.003262498,-0.08505163,0.108745016,0.3624109,-0.3743561,0.3861335,-0.16443713,-0.08344316,0.1125668,-0.26100627,0.31290984,-0.20248081,0.14505431,-0.22079003,0.36254984,0.15559733
950,4100 ,0.72803056,0.35680112,1.4872781,-0.2643297,-0.12517917,-0.07498751,0.6585123,-1.0512285,-0.23291269,0.08602414,-0.11540395,-0.957836,-0.073382415,-0.42761374,0.51813966,-0.5539205,-0.28152755,0.8612492,-1.5073695,1.6433907,-1.2757611,-0.105433956,0.2926577,-0.350686,0.6508376,-0.86592734,0.64296484,0.37272856,1.0354682,0.60658795
5485,7204 ,0.014157764,0.08176534,0.19006233,0.025192633,0.12800334,0.11169855,0.00336658,-0.084227555,-0.03524501,0.13883196,-0.002765123,-0.14201903,0.13333476,0.045803923,-0.01990078,0.01307205,0.048452556,0.1455808,-0.13476497,0.13147077,-0.022475457,-0.019663783,0.045877803,-0.051500548,0.18233585,-0.057436354,0.04720166,-0.15005828,0.16811055,0.061820637
7438,2131 ,0.0225272,0.100113474,0.20734295,0.009630895,0.17582875,0.11583529,-0.024379103,-0.0822054,0.002586504,0.14794433,-0.007226056,-0.1431982,0.10663326,0.07876251,-0.05055757,-8.16E-05,0.057365026,0.16347249,-0.14003104,0.15084662,-0.041796036,-0.05063028,0.05937352,-0.092369474,0.17097796,-0.037333343,0.03483169,-0.16349569,0.19188668,0.070299946
7564,7933 ,0.06490947,0.16079049,0.24723348,0.018821342,0.29329094,0.20159137,0.032564774,-0.1703451,-0.0333847,0.2573935,-0.008066659,-0.20345993,0.2525909,0.12116272,-0.10246278,0.009182326,0.0940747,0.27848127,-0.27453429,0.22305685,-0.1191993,-0.11431483,0.08940251,-0.12794706,0.2943249,-0.029004209,0.08609758,-0.363181,0.30633056,0.0970567
7790,2224 ,0.046174373,0.20523681,0.40838942,0.063409574,0.32771942,0.28136715,-0.094396785,-0.124262154,-0.021313107,0.30522546,0.03905159,-0.25295374,0.22802517,0.12193655,-0.117828205,0.078295246,0.081010945,0.4270406,-0.2657448,0.26046053,-0.06105035,-0.08399531,0.119175434,-0.20402613,0.37425253,-0.05945406,0.08293264,-0.43107885,0.42130372,0.1936643
733,4202 ,0.023997463,0.33430293,0.58827597,0.09670354,0.48835543,0.53670245,-0.13813388,-0.15969506,0.018041829,0.27207223,0.082007594,-0.26435187,0.20990638,0.3073404,-0.26026955,0.12910815,0.05224075,0.7071434,-0.39181492,0.350939,-0.2051133,-0.113722675,0.07774926,-0.48169845,0.5738494,-0.027286517,0.026835186,-0.6578759,0.6996222,0.27086565
7305,5599 ,0.02280177,0.2016399,0.35625067,0.06689904,0.32455844,0.25536793,-0.06362029,-0.19532016,-0.030369103,0.29984426,-0.021358555,-0.2562079,0.24539259,0.12643397,-0.107634425,0.005729228,0.085937254,0.3138163,-0.2638408,0.26842284,-0.084115446,-0.11621244,0.10775154,-0.16007985,0.33736628,-0.03249954,0.08305322,-0.39088,0.35711065,0.13193989
323,237 ,-0.007665244,0.23852307,0.3692905,0.1318939,0.3448009,0.28504044,-0.06893494,-0.20002036,-0.021681186,0.34474972,-0.035082903,-0.29567105,0.2676978,0.117103666,-0.10051999,0.0489456,0.08489482,0.34886783,-0.26507556,0.26734698,-0.027693037,-0.10570499,0.1614152,-0.112176165,0.3865738,-0.071071535,0.056533337,-0.46604705,0.35883653,0.13359
4606,5407 ,-0.3386793,0.56002855,0.33584896,0.5944602,0.5341103,0.40840665,-0.16483173,-0.22781184,0.22119261,0.5517463,-0.14118229,-0.30615726,0.2619384,0.21941572,-0.5311771,0.036598545,0.055827077,0.48786724,-0.21106191,0.30593687,-0.16458571,-0.6005932,0.035935152,-0.1965241,0.34255338,0.33870816,-0.05985647,-1.0407819,0.52254707,-0.07008662
1951,5486 ,0.08705131,0.1893069,0.26524562,0.048368953,0.30722174,0.21508823,0.032271,-0.1661887,0.006187583,0.26970088,0.004082238,-0.20939675,0.24980833,0.15542512,-0.13558695,0.035564765,0.06218803,0.32179525,-0.3170185,0.26368064,-0.20427063,-0.1465106,0.04744599,-0.20934339,0.36985835,-0.017927479,0.06630571,-0.39469358,0.39084524,0.0939923
964,6944 ,0.043158107,0.0744205,0.17009786,0.022302149,0.15093765,0.087511644,-0.03264627,-0.06788954,-0.049001563,0.14320788,0.018851804,-0.105374604,0.12886132,0.053454753,-0.0362542,0.023365222,0.030188425,0.14851686,-0.12050608,0.10996934,-0.004352131,-0.029250255,0.07110189,-0.052419633,0.165376,-0.048014246,0.026348442,-0.16403356,0.14682405,0.069033
6107,1838 ,0.04312457,0.08087049,0.18025236,0.034649733,0.17422101,0.13065793,-0.006938544,-0.09770129,-0.031833068,0.19385569,0.008963821,-0.13340707,0.16034445,0.075321265,-0.005024033,0.028106986,0.067371346,0.1750166,-0.15196584,0.13166352,-0.014564263,-0.023519596,0.09094843,-0.06256137,0.18047898,-0.047602367,0.0287243,-0.17766605,0.17669736,0.10612169
2540,371 ,0.056272916,0.16502297,0.30813923,0.034066815,0.32397375,0.21716547,-0.06991689,-0.14353769,-0.04278317,0.2905029,0.022639295,-0.23047756,0.2420172,0.17605016,-0.105491534,0.08435344,0.10085136,0.3491224,-0.21735156,0.21637169,-0.06611123,-0.084809005,0.11311757,-0.1471344,0.31660298,-0.05586925,0.04419101,-0.36542106,0.3801195,0.13314135
6711,1465 ,0.09733393,0.17593616,0.31766665,0.04474414,0.3330913,0.19376177,0.045057252,-0.17911445,-0.045850202,0.31349492,-0.02601063,-0.24543598,0.2601582,0.12967394,-0.10535934,0.023208305,0.108411044,0.341271,-0.3199214,0.28012303,-0.16050097,-0.13819037,0.08043192,-0.18191871,0.37965238,-0.06348089,0.113750085,-0.3473615,0.39058107,0.123773
7747,7384 ,0.1620438,0.31715733,0.52262187,-0.09741809,0.65254295,0.4377377,-0.09725728,-0.20512812,-0.07862234,0.53077996,-0.048927333,-0.2935621,0.34052143,0.25659195,-0.14693666,0.1571456,0.21698602,0.63567394,-0.2824765,0.36461505,0.008964645,-0.22730736,0.23301715,-0.2785811,0.5971861,-0.041352168,0.16678151,-0.7122483,0.62499106,0.28981286
5207,7736 ,0.051729377,0.12863663,0.21700811,0.019346941,0.2279383,0.17951626,-0.07690187,-0.11909469,-0.036606465,0.2231175,0.013144313,-0.18500194,0.187842,0.1102602,-0.054500148,0.07437704,0.06879139,0.2917925,-0.15746967,0.1788387,-0.004399129,-0.061993454,0.11237471,-0.121050715,0.2655799,-0.067879654,0.06949342,-0.2744,0.2827476,0.14667042
1249,4666 ,0.05606124,0.18761052,0.28744397,0.026047276,0.2889319,0.22512667,-0.06900861,-0.154883,-0.00671187,0.27641034,-0.020660201,-0.21292838,0.2135701,0.12831004,-0.0914993,0.0779665,0.09659098,0.31345025,-0.21240662,0.22520934,-0.018941844,-0.12260643,0.11338685,-0.13562246,0.3134009,-0.047350165,0.08683224,-0.36714122,0.35138577,0.13075124
284,5853 ,0.11275153,0.15568374,0.30275774,0.037262443,0.3291505,0.2071716,0.081971295,-0.14406978,-0.02399165,0.2938225,-0.007947336,-0.19147453,0.24115184,0.13911466,-0.10726115,0.03542004,0.08224786,0.31706375,-0.2974869,0.25187764,-0.18210892,-0.14742252,0.047261056,-0.20365132,0.3841068,-0.035117663,0.09876126,-0.33326986,0.4028506,0.09750094
2785,950 ,0.09154153,0.5148612,0.6534489,-0.21226466,0.71896404,0.21259952,-0.34085867,-0.14015767,0.04744936,0.9558855,0.39916644,-0.5679255,0.521811,-0.25052837,-0.04465903,0.021179676,0.177066,0.90805006,-0.22135773,0.4560918,0.28137118,-0.22493687,0.65165806,0.2865163,0.62485427,-0.29001194,0.24140456,-0.64232653,0.57103103,0.37311804
5410,7154 ,-0.43231905,0.43396956,0.9239567,0.4558791,0.24959531,0.7069937,0.76608855,-0.33922976,-0.8828544,0.86772066,0.36720154,-0.80723095,1.0230933,-0.6670156,1.3108844,-0.7353634,1.262572,1.1892806,-0.5466767,0.3559584,1.5274663,0.03497365,0.7913757,0.8086581,1.0759153,-0.19246294,-0.45432127,-1.1891131,0.7985205,1.3867565
6956,5146 ,0.11639951,0.43564105,0.9954482,-0.5387667,1.2131163,0.42895228,0.018245865,0.11791545,-0.22819549,1.0812936,0.3795358,-0.6178745,0.46185032,-0.32672063,-0.029455382,-0.09742976,0.2549484,0.84563226,-0.022825778,0.1477427,0.28986067,-0.19379866,0.81478924,0.7867329,0.7087242,-0.21824315,0.49915528,-0.2138449,0.6789613,0.17540714
1908,1906 ,-0.005819848,0.9894579,1.6452817,-0.31348577,1.3668284,0.4464888,-0.84472424,0.035801925,0.089053534,2.0297234,0.3596954,-1.2120559,0.19866693,-1.2866595,-0.004643888,0.22945082,0.12692238,0.22308269,0.51012444,0.8917979,0.023774777,-0.6796563,0.09915703,1.8456913,1.8607,-0.9888819,0.9130955,-0.52276576,0.15696853,-0.4727831
1729,5485 ,0.102514185,0.22210416,0.37540963,0.019267814,0.40892622,0.27849424,-0.089184,-0.18926054,-0.021970706,0.26028946,0.048989322,-0.2662253,0.23714344,0.19745237,-0.21220806,0.0781562,0.103186704,0.4614915,-0.29533342,0.22011393,-0.10982023,-0.10340326,0.10040481,-0.19191705,0.41512027,-0.100348316,0.11818264,-0.5626005,0.35772893,0.15617384
6765,2590 ,0.1133711,0.35070547,0.6297277,0.6706043,1.4228628,0.6492442,-0.31985667,0.17414883,0.11408963,0.08956292,0.29288226,-0.26137897,-0.26332176,0.50272304,-0.90014076,0.046528384,-0.018280597,0.8195348,-0.0871544,-0.17623375,-0.08912848,-0.3845578,-0.19595264,-0.18239021,0.7040416,0.89998335,0.5379596,-1.4603121,-0.13294703,0.24245474
6475,7438 ,-0.024999028,0.14324848,0.23866628,0.06609069,0.22869837,0.22352499,-0.093921885,-0.1580638,0.002933966,0.23768832,-0.007731513,-0.23753147,0.1387884,0.15507098,-0.15212631,0.023900406,0.09422409,0.2662261,-0.14465499,0.13816753,-0.0962928,-0.16503581,0.06789368,-0.096420564,0.2850289,-0.053739943,0.04463954,-0.26315203,0.32749426,0.06170521
1342,3039 ,-0.03899188,0.45660374,0.849627,0.8329193,0.44648674,0.18980342,-0.51874006,-0.40223533,-0.29431677,0.9766984,-0.06624655,-0.57589364,-0.34601432,0.7876474,-0.78278255,-0.4955293,0.18068133,-0.11347529,0.16867867,0.5566929,-1.0614308,-0.91335124,-0.32345784,0.48976463,0.80894786,0.37075552,-0.4238398,0.052904323,0.82833886,-0.20237316
4472,7564 ,0.21487579,0.4048335,0.35093528,0.20674123,0.3231757,0.4038142,-0.11308683,-0.20189199,-0.044856902,0.42591608,0.06225328,-0.3598021,0.20131606,0.24505976,-0.26366985,-0.1523453,0.124404505,0.48849836,-0.35614395,0.23536196,-0.03328574,0.016204648,0.13406713,-0.1573432,0.32700643,-0.36366838,0.112071894,-0.40234575,0.3358666,0.023157332
7888,1208 ,2.027162,2.376222,-0.26863396,1.5956042,0.76934093,2.469965,-0.420193,-0.8101199,-0.012885614,1.7979084,-0.31009188,-0.7730327,-0.54211104,1.4776962,-1.6098548,-1.4640818,-0.12767868,1.4064295,-0.71502775,0.14151692,0.2813806,0.7573906,-0.016068907,-0.62661874,0.064735256,-2.4884713,0.31628004,-0.5443219,0.26270327,-0.64495087
380,7790 ,-0.004005775,0.17972134,0.25465417,-0.024078963,0.3122636,0.24362196,-0.1514887,-0.093601696,-0.07634354,0.27640262,0.032303035,-0.2149486,0.18323126,0.206944,-0.15620497,0.13353543,0.07570755,0.3271565,-0.097205155,0.107124306,-0.03166972,-0.15503633,0.084373094,-0.13668218,0.29238755,-0.012092316,0.08774793,-0.3123902,0.37998557,0.11927327
5988,7577 ,-0.5315755,0.5962916,0.4810889,0.2662426,0.985192,0.63553405,-0.6167411,0.29100624,-0.4223124,0.365586,-0.046482403,-0.39205167,-0.03961537,0.8186735,-0.95564824,0.47096714,-0.07119297,0.5535852,0.39776173,-0.059743404,-0.31115073,-0.791803,-0.29772216,-0.36696965,0.23239443,0.72274864,-0.079006076,-0.6470014,1.032076,0.13912955
